market_id,question,description,outcomes,end_date,volume,ground_truth,ground_truth_label,final_prices,slug
1266414,"Will the price of Ethereum be between $2,400 and $2,500 on February 1?","This market will resolve according to the final ""Close"" price of the Binance 1 minute candle for ETH/USDT 12:00 in the ET timezone (noon) on the date specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with ""1m"" and ""Candles"" selected on the top bar.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.","[""Yes"", ""No""]",2026-02-01T17:00:00Z,99413.55,0,No,"[0.0, 1.0]",will-the-price-of-ethereum-be-between-2400-2500-on-february-1
549518,Will the price of Ethereum be less than $2400 on June 10?,"This market will resolve according to the final ""Close"" price of the Binance 1 minute candle for ETH/USDT 10 June '25 12:00 in the ET timezone (noon). Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with ""1m"" and ""Candles"" selected on the top bar.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.","[""Yes"", ""No""]",2025-06-10T00:00:00Z,99411.85,0,No,"[0.0, 1.0]",will-the-price-of-ethereum-be-less-than-2400-on-june-10
1138265,Will Liverpool FC win on 2026-01-21?,"In the upcoming game, scheduled for January 21, 2026
If Liverpool FC wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2026-01-21T20:00:00Z,9940935.87,1,Yes,"[1.0, 0.0]",ucl-olm1-liv1-2026-01-21-liv1
509112,Will the Vancouver Canucks win the 2025 Stanley Cup?,"This market will resolve to “Yes” if the Vancouver Canucks win the 2025 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2025 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.","[""Yes"", ""No""]",2025-06-23T12:00:00Z,993919.02,0,No,"[0.0, 1.0]",will-the-vancouver-canucks-win-the-2025-stanley-cup
688474,Will Jara win by at least 5%?,"Second-round presidential elections are scheduled to be held in Chile on December 14, 2025.

This market will resolve according to the margin of victory between the two candidates in the second round of the 2025 Chilean Presidential Election.

For the purpose of this market, the 'margin of victory' is defined as the absolute difference between the percentages of votes received by the first and second-place candidates. Percentages of the votes received by each candidate will be determined by dividing the total number of votes each of the two candidates receives by the sum of all votes cast in this round of the Chilean Presidential Election.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

This market will resolve based on the official vote count once the vote count has been made official.

If a recount is initiated before the vote total has been made official, the market will remain open until the recount is completed and the vote is made official.

If the results of the election aren’t known by June 30, 2026, 11:59 PM ET, this market will resolve to “Other”.

This market will resolve based on the election results, as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Chilean Electoral Service (https://www.servel.cl/).","[""Yes"", ""No""]",2026-01-31T00:00:00Z,99378.81,0,No,"[0.0, 1.0]",will-jara-win-by-at-least-10-224
512307,Will Trump pardon Eric Adams in his first 100 days?,"This market will resolve to ""Yes"" if Eric Adams receives a presidential pardon, commutation, or reprieve from Donald Trump by April 29, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

If it becomes impossible for Trump issue a federal pardon, commutation, or reprieve within this market's timeframe, it may immediately resolve to ""No"".

The primary resolution source for whether Eric Adams is pardoned or not will be official information from the US government, however a consensus of credible reporting will also be used.
","[""Yes"", ""No""]",2025-04-29T12:00:00Z,993621.05,0,No,"[0.0, 1.0]",will-trump-pardon-eric-adams-in-his-first-100-days
579535,Will PAOK win on 2025-08-28?,"In the upcoming UEL game, scheduled for August 28 at 1:30PM ET,
If PAOK wins, this market will resolve to “Yes”.
If PAOK loses, this market will resolve to “No”.
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve “No”.
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2025-08-28T17:30:00Z,993618.85,1,Yes,"[1.0, 0.0]",uel-paok-rij-2025-08-28-paok
634826,Will B8 win the StarLadder Budapest Major 2025?,"This market will resolve according to the winner of the StarLadder Budapest Major 2025 tournament.

If this tournament is postponed after December 31, 2025, 11:59 PM ET, canceled, or a winner has not been declared, this market will resolve to “Other”.

The resolution source for this market will be official information from HLTV (https://www.hltv.org/events/8042/starladder-budapest-major-2025) and Liquipedia (https://liquipedia.net/counterstrike/StarLadder/2025/Major).","[""Yes"", ""No""]",2025-12-14T00:00:00Z,99354.91,0,No,"[0.0, 1.0]",will-b8-win-the-starladder-budapest-major-2025
977803,Will Rayo Vallecano de Madrid vs. Getafe CF end in a draw?,"In the upcoming game, scheduled for January 2, 2026
If the game ends in a draw, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve to ""Yes"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2026-01-02T20:00:00Z,99346.44,1,Yes,"[1.0, 0.0]",lal-ray-get-2026-01-02-draw
679804,"Will the total number of TSA passengers for November 23-30 be between 24,000,000 and 26,000,000?","This market will resolve to the total number of TSA passengers reported between November 23 and November 30, 2025 (inclusive). The total number of TSA passengers will be calculated by summing all of the TSA daily checkpoint throughputs reported for this date range (e.g. if there were a daily TSA checkpoint throughput of 2 million reported on December 1 and a daily TSA checkpoint throughput of 3 million reported on December 2, the total number of TSA passengers for December 1-2 would be 5 million).

If the reported total number of TSA passengers falls exactly between two brackets, then this market will resolve to the higher range bracket.

This market will resolve as soon as throughput data becomes available for all dates within the listed range. Any revisions published to data for dates November 23, 2025 and onward prior to the release of data for all dates within the listed range will be considered.

If data is not available for any of the dates from November 23, 2025 to November 30, 2025 by December 31, 2025, this market will resolve to ""other"".

The resolution source for this market will be the daily checkpoint throughputs as measured by the US Transportation Security Administration (TSA), https://www.tsa.gov/travel/passenger-volumes. Should this URL change or move locations, a new URL on the tsa.gov domain will remain valid to resolve this market.","[""Yes"", ""No""]",2025-11-30T00:00:00Z,99345.28,0,No,"[0.0, 1.0]",will-the-total-number-of-tsa-passengers-for-november-23-30-be-between-24000000-and-26000000
910073,Will Elon Musk's net worth be between $440b and $450b on December 31?,"This market will resolve according to the value of Elon Musk's net worth on December 31, 2025.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

The resolution source for this market will be the Bloomberg Billionaires Index Elon Musk Profile (https://www.bloomberg.com/billionaires/profiles/elon-r-musk/?embedded-checkout=true), specifically the datapoint for December 31, 2025, once the data is finalized. If this resolution source is not available, another credible resolution source will be used.","[""Yes"", ""No""]",2025-12-31T00:00:00Z,99340.88,0,No,"[0.0, 1.0]",will-elon-musks-net-worth-be-between-440b-and-450b-on-december-31
1345914,"Will Kevin Warsh be formally nominated to be Chair of the Federal Reserve by February 18, 2026?","This market will resolve to “Yes” if Kevin Warsh is formally nominated to be Chair of the Federal Reserve by the listed date, 11:59 PM ET. 

Formal nominations are defined as the submission of a nomination message to the U.S. Senate.

Only a nomination message that nominates Kevin Warsh to be Chair of the Federal Reserve will qualify. A nomination solely to be a Member of the Federal Reserve Board of Governors will not qualify. A joint nomination both for membership on the Federal Reserve Board of Governors and for Chair of the Federal Reserve will count.

Acting or interim appointments will not count unless the individual is formally nominated to be Chair of the Federal Reserve by submission of a nomination message to the U.S. Senate.

The primary resolution source for this market will be official information from the U.S. Senate (see: https://www.senate.gov/legislative/nominations_new.htm), however a consensus of credible reporting may also be used.","[""Yes"", ""No""]",2026-02-18T00:00:00Z,993339.89,0,No,"[0.0, 1.0]",will-kevin-warsh-be-formally-nominated-to-be-chair-of-the-federal-reserve-by-february-18-2026-264
814088,Will Giannis Antetokounmpo be traded to the Atlanta Hawks?,"This market will resolve to the NBA team that officially acquires Giannis Antetokounmpo in a trade from the Milwaukee Bucks before the 2025-2026 NBA season trade deadline.

If Giannis Antetokounmpo is cut, retires, is not on an NBA roster as of the resolution date, or otherwise remains on the Bucks through the NBA trade deadline, this market will resolve to ""Not Traded"".

The primary resolution source for this market will be official information from the Milwaukee Bucks and/or the acquiring team; however, a consensus of credible reporting may also be used.","[""Yes"", ""No""]",2026-02-05T00:00:00Z,99332.87,0,No,"[0.0, 1.0]",will-giannis-antetokounmpo-be-traded-to-the-atlanta-hawks
578147,Will Club Brugge win on 2025-08-19?,"In the upcoming UCL game, scheduled for August 19 at 3:00PM ET,
If Club Brugge wins, this market will resolve to “Yes”.
If Club Brugge loses, this market will resolve to “No”.
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve “No”.
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2025-08-19T19:00:00Z,99331.01,1,Yes,"[1.0, 0.0]",ucl-ran-bru-2025-08-19-bru
1157244,Will Stade Rennais FC 1901 vs. FC Lorient end in a draw?,"In the upcoming game, scheduled for January 24, 2026
If the game ends in a draw, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve to ""Yes"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2026-01-24T16:00:00Z,99329.7,0,No,"[0.0, 1.0]",fl1-ren-lor-2026-01-24-draw
593853,"Will the price of Bitcoin be above $114,000 on September 18?","This market will resolve to ""Yes"" if the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final “Close” price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.","[""Yes"", ""No""]",2025-09-18T16:00:00Z,99326.06,1,Yes,"[1.0, 0.0]",bitcoin-above-114k-on-september-18
547972,Will Real Madrid win the FIFA Club World Cup?,"This market will resolve according to the club that wins the 2025 FIFA Club World Cup. 

If at any point it becomes impossible for this team to win the FIFA Club World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2025 FIFA Club World Cup is permanently canceled or has not been completed by October 13, 2025, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.","[""Yes"", ""No""]",2025-07-13T12:00:00Z,993257.92,0,No,"[0.0, 1.0]",will-real-madrid-win-the-fifa-club-world-cup
678307,Will the highest temperature in London be between 56-57°F on November 14?,"This market will resolve to the temperature range that contains the highest temperature recorded at the London City Airport Station in degrees Fahrenheit on 14 Nov '25.

The resolution source for this market will be information from Wunderground, specifically the highest temperature recorded for all times on this day by the Forecast for the London City Airport Station once information is finalized, available here: https://www.wunderground.com/history/daily/gb/london/EGLC.

This market can not resolve to ""Yes"" until all data for this date has been finalized.

The resolution source for this market measures temperatures to whole degrees Fahrenheit (eg, 21°F). Thus, this is the level of precision that will be used when resolving the market.

Any revisions to temperatures recorded after data is finalized for this market's timeframe will not be considered for this market's resolution.","[""Yes"", ""No""]",2025-11-14T12:00:00Z,99325.23,1,Yes,"[1.0, 0.0]",will-the-highest-temperature-in-london-be-between-56-57f-on-november-14
589203,"Will Elon Musk post 220-239 tweets from September 9 to September 16, 2025?","This market will resolve according to the number of times Elon Musk (@elonmusk), posts on X from September 9 12:00 PM ET to September 16, 2025 12:00 PM ET.

For the purposes of this market, only main feed posts, quote posts and reposts will count.

Replies will NOT count towards the total - however, replies on the main feed such as https://x.com/elonmusk/status/1786073478711353576 will be counted by the tracker.

Deleted posts will count as long as they remain available long enough to be captured by the tracker (~5 minutes).

Community reposts which are not counted by the tracker not count toward the total.

The resolution source for this market is the 'Post Counter' figure for posts found at https://www.xtracker.io/. Individual posts can be viewed by clicking ""Export Data"". If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.","[""Yes"", ""No""]",2025-09-16T16:00:00Z,99304.29,0,No,"[0.0, 1.0]",elon-musk-of-tweets-september-9-september-16-220-239
525830,Will 9 justices on South Korea's Constitutional Court vote for Yoon's impeachment before May?,"This market will resolve according based on the number of justices on South Korea's Constitutional Court that vote in favor of impeaching President Yoon Suk Yeol.

This market's resolution will be based on the first such vote performed by the South Korean Constitutional Court.

If ongoing impeachment proceedings are completely cancelled or otherwise no such vote occurs by June 30, 2025, 11:59 PM ET, this market will resolve to ""0"".

The resolution source will be official information from the government of South Korea, however a consensus of credible reporting will also be used.","[""Yes"", ""No""]",2025-06-30T12:00:00Z,993007.18,0,No,"[0.0, 1.0]",will-9-justices-on-south-koreas-constitutional-court-vote-for-yoons-impeachment-before-may
696467,"Will Elon Musk post 140-159 tweets from November 25 to December 2, 2025?","This market will resolve according to the number of times Elon Musk (@elonmusk), posts on X from November 25 12:00 PM ET to December 2, 2025 12:00 PM ET.

For the purposes of this market, only main feed posts, quote posts and reposts will count.

Replies will NOT count towards the total - however, replies on the main feed such as https://x.com/elonmusk/status/1786073478711353576 will be counted by the tracker.

Deleted posts will count as long as they remain available long enough to be captured by the tracker (~5 minutes).

Community reposts which are not counted by the tracker not count toward the total.

The resolution source for this market is the 'Post Counter' figure for posts found at https://xtracker.polymarket.com/user/elonmusk. Individual posts can be viewed by clicking ""Export Data"". If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.","[""Yes"", ""No""]",2025-12-02T17:00:00Z,99298.65,0,No,"[0.0, 1.0]",elon-musk-of-tweets-november-25-december-2-140-159
1192713,"Will the price of Bitcoin be above $102,000 on January 22?","This market will resolve to ""Yes"" if the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final ""Close"" price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.","[""Yes"", ""No""]",2026-01-22T17:00:00Z,99280.58,0,No,"[0.0, 1.0]",bitcoin-above-102k-on-january-22
1363357,"Will the price of Bitcoin be between $72,000 and $74,000 on February 17?","This market will resolve according to the final ""Close"" price of the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with ""1m"" and ""Candles"" selected on the top bar.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.","[""Yes"", ""No""]",2026-02-17T17:00:00Z,99267.25,0,No,"[0.0, 1.0]",will-the-price-of-bitcoin-be-between-72000-74000-on-february-17
603166,Another 7.0 or above earthquake by September 30?,"This market will resolve to “Yes” if 1 or more earthquakes with a magnitude of 7.0 or higher occur anywhere on Earth between September 18, 5:00 PM ET, and September 30, 2025 ET. Otherwise, this market will resolve to “No”.

The resolution source for this market is the United States Geological Survey (USGS) Earthquake Hazards Program (https://earthquake.usgs.gov/earthquakes/browse/significant.php#sigdef).

If an earthquake of substantial size has occurred within this market's timeframe but not yet appeared on the resolution source, this market may remain open until October 7, 2025, 11:59 PM ET, or until the earthquake in question otherwise appears on the resolution source. If such an earthquake has not appeared on the resolution source by that date, another credible resolution source will be used.","[""Yes"", ""No""]",2025-09-30T00:00:00Z,99266.41,0,No,"[0.0, 1.0]",another-7pt0-or-above-earthquake-by-september-30-648
613805,Will Wicked: For Good be nominated for Best Picture at the 98th Academy Awards?,"The Academy Awards are presented annually by the Academy of Motion Picture Arts and Sciences (AMPAS) to honor outstanding artistic and technical achievements in film. For the 98th Academy Awards in 2026, nominations are scheduled to be announced on January 22, followed by the ceremony on March 15, 2026.

This market will resolve to ""Yes"" if the listed movie is nominated for the 98th Academy Award for Best Picture. If a film is not officially nominated for the Academy Award for Best Picture when the 2025 nominees are announced, the corresponding market will immediately resolve to ""No"".

If, for any reason, no nominations are declared by March 15, 2025, 11:59 PM ET,  this market will resolve to ""No"".

The primary resolution source for this market will be official information from the Academy Awards and AMPAS, including data from their website (e.g., https://www.oscars.org/) and the live broadcast of the award ceremony; however, a consensus of credible reporting may also be used.","[""Yes"", ""No""]",2026-01-22T00:00:00Z,99260.28,0,No,"[0.0, 1.0]",will-wicked-for-good-be-nominated-for-best-picture-at-the-98th-academy-awards
587063,Will Charles Leclerc win the 2025 F1 Italian Grand Prix?,"This is a polymarket on the winner of the 2025 F1 Italian Grand Prix, scheduled for September 7, 2025.

If the 2025 F1 Italian Grand Prix is canceled or rescheduled to a date after September 30, 2025, this market will resolve to “Other.”

This market will resolve in favor of the driver who is officially listed in first place in the ""Final Classification"" published by the FIA following the conclusion of the race. The ""Final Classification"" is typically released 30–60 minutes after the race ends and includes any applied time penalties and official adjustments.

Disqualifications or changes made after the publication of the ""Final Classification"" will not affect market resolution. The timing of the podium ceremony does not determine the result for this market — only the FIA's published classification will be used to resolve this market.

The resolution source will be the official Formula 1 website and credible sports news reporting.","[""Yes"", ""No""]",2025-09-08T00:00:00Z,99258.65,0,No,"[0.0, 1.0]",will-charles-leclerc-win-the-2025-f1-italian-grand-prix
1349987,"Will Elon Musk post 180-199 tweets from February 10 to February 17, 2026?","This market will resolve according to the number of times Elon Musk (@elonmusk), posts on X from February 10 12:00 PM ET to February 17, 2026 12:00 PM ET.

For the purposes of this market, only main feed posts, quote posts and reposts will count.

Replies will NOT count towards the total - however, replies on the main feed such as https://x.com/elonmusk/status/1786073478711353576 will be counted by the tracker.

Deleted posts will count as long as they remain available long enough to be captured by the tracker (~5 minutes).

Community reposts which are not counted by the tracker not count toward the total.

The resolution source for this market is the 'Post Counter' figure for posts found at https://xtracker.polymarket.com. Individual posts can be viewed by clicking ""Export Data"". If the tracker does not update correctly in accordance with the rules, X itself may be used as a secondary resolution source.","[""Yes"", ""No""]",2026-02-17T17:00:00Z,992550.57,0,No,"[0.0, 1.0]",elon-musk-of-tweets-february-10-february-17-180-199
525668,Will Iran enrich uranium to 90% before June?,"This market will resolve to ""Yes"" if Iran enriches uranium to 90% purity or higher by May 31, 2025 11:59 PM ET. Otherwise, this market will resolve to ""No"".

The primary resolution source will be information from the IAEA or announcements from the Islamic Republic of Iran, however an overwhelming consensus of credible reporting may also be used.","[""Yes"", ""No""]",2025-05-31T12:00:00Z,99254.45,0,No,"[0.0, 1.0]",will-iran-enrich-uranium-to-90-before-june
834873,"Will the price of Ethereum be above $3,400 on December 12?","This market will resolve to ""Yes"" if the Binance 1 minute candle for ETH/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final ""Close"" price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.","[""Yes"", ""No""]",2025-12-12T17:00:00Z,99227.34,0,No,"[0.0, 1.0]",ethereum-above-3400-on-december-12
914685,"Will the price of Bitcoin be less than $80,000 on December 18?","This market will resolve according to the final ""Close"" price of the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with ""1m"" and ""Candles"" selected on the top bar.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.","[""Yes"", ""No""]",2025-12-18T17:00:00Z,99225.37,0,No,"[0.0, 1.0]",will-the-price-of-bitcoin-be-less-than-80000-on-december-18
1220942,"Will the price of Ethereum be less than $2,800 on January 26?","This market will resolve according to the final ""Close"" price of the Binance 1 minute candle for ETH/USDT 12:00 in the ET timezone (noon) on the date specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with ""1m"" and ""Candles"" selected on the top bar.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.","[""Yes"", ""No""]",2026-01-26T17:00:00Z,99220.34,0,No,"[0.0, 1.0]",will-the-price-of-ethereum-be-less-than-2800-on-january-26
1228506,Will the price of Solana be between $110 and $120 on January 27?,"This market will resolve according to the final ""Close"" price of the Binance 1 minute candle for SOL/USDT 12:00 in the ET timezone (noon) on the date specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the SOL/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/SOL_USDT with ""1m"" and ""Candles"" selected on the top bar.

If the reported value falls exactly between two brackets, then this market will resolve to the higher range bracket.

Please note that this market is about the price according to Binance SOL/USDT, not according to other sources or spot markets.","[""Yes"", ""No""]",2026-01-27T17:00:00Z,99218.93,0,No,"[0.0, 1.0]",will-the-price-of-solana-be-between-110-120-on-january-27
672363,Will Athletic Club win on 2025-11-22?,"In the upcoming game, scheduled for November 22, 2025
If Athletic Club wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2025-11-22T15:15:00Z,99185.24,0,No,"[0.0, 1.0]",lal-bar-bil-2025-11-22-bil
1236189,Will FC Famalicão win on 2026-02-09?,"In the upcoming game, scheduled for February 9, 2026
If FC Famalicão wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2026-02-09T18:45:00Z,99161.46,1,Yes,"[1.0, 0.0]",por-fam-avs-2026-02-09-fam
1031977,Ukraine hits Moscow by January 15?,"This market will resolve to ""Yes"" if a missile or drone launched by the Ukrainian armed forces strikes Moscow municipality, or any target within the municipality, between December 26, 2025 and January 15, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

For the purposes of this market, if a missile or drone launched by the Ukrainian armed forces is intercepted before striking Moscow or any target in it, even if it enters Moscow's airspace and its wreckage lands in Moscow, it will not be sufficient for a ""Yes"" resolution.

The primary resolution source for this market will be a consensus of credible reporting and video evidence. If there is ambiguity over whether a strike occurred, or whether the drone/missile was intercepted, this market will resolve based on whatever is most likely according to a consensus of credible reporting and video evidence.","[""Yes"", ""No""]",2026-01-15T00:00:00Z,99155.81,0,No,"[0.0, 1.0]",ukraine-hits-moscow-by-january-15
529268,Will the PPC win 3 seats in the next Canadian Election?,"The next Canadian general election will take place on or before October 20, 2025, to elect members of the House of Commons to the 45th Canadian Parliament.

This market will resolve according to the number of seats the People's Party of Canada (PPC) wins in the House of Commons as a result of the next Canadian general election. Otherwise, this market will resolve to ""No"".

If the results of this election aren't known by December 31, 2025, 11:59 PM ET, this market will resolve 50-50.

This market's resolution will be based solely on the number of seats won by this party, not any coalition or alliance of which it may be a part.

This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Canadian government, specifically Elections Canada (https://www.elections.ca/home.aspx).","[""Yes"", ""No""]",2025-04-28T12:00:00Z,991364.43,0,No,"[0.0, 1.0]",will-the-ppc-win-3-seats-in-the-next-canadian-election
1005038,Will Kasımpaşa SK win on 2026-01-18?,"In the upcoming game, scheduled for January 18, 2026
If Kasımpaşa SK wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.","[""Yes"", ""No""]",2026-01-18T11:30:00Z,99133.03,0,No,"[0.0, 1.0]",tur-kas-ant-2026-01-18-kas
523074,Will AC Milan vs. Feyenoord end in a draw?,"In the upcoming UCL game, scheduled for February 18 at 12:45PM ET,
If the game ends in a draw, this market will resolve to “Yes”. If not, this market will resolve to “No”.
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve to “Yes”.","[""Yes"", ""No""]",2025-02-18T17:45:00Z,99132.49,1,Yes,"[1.0, 0.0]",ucl-mil-fey-2025-02-18-draw
668160,Will Israel win Miss Universe 2025?,"The Miss Universe 2025 competition is scheduled to be held in Thailand on November 21, 2025. You can find more information about that here: https://www.missuniverse.com/the-competition-thailand/

This market will resolve according to the listed country represented by the contestant that wins this competition. 

If the result of this competition isn't known by December 31, 2025, 11:59 PM ET, the market will resolve to ""Other"".

This market will resolve based on official results as reported by the Miss Universe Organization.","[""Yes"", ""No""]",2025-11-21T00:00:00Z,99127.83,0,No,"[0.0, 1.0]",will-israel-win-miss-universe-2025
533855,Will Trump reduce majority of tariffs before July?,"On April 2, 2025, Donald Trump announced reciprocal tariffs above the 10% baseline on 76 countries (59 countries specifically listed and the EU). See: https://www.theguardian.com/business/2025/apr/03/trumps-tariffs-the-full-list.

This market will resolve to “Yes” if Donald Trump signs any federal legislation or performs any executive action that lowers, pauses, delays, or removes the blanket ""reciprocal"" tariff on imports from 39 of the listed countries by June 30, 2025, 11:59 PM ET. Otherwise, this market will resolve to “No”.

Actions that lower, pause, delay, or remove the general ‘reciprocal’ tariffs on imports from the listed country will qualify, however item specific exceptions or changes to tariffs which are not the general reciprocal tariff will not count. 

A reduction in the reciprocal 20% tariff on the EU will count for all 27 countries. A reduction in the reciprocal tariff on a specific EU member state will also count towards the total. 

The removal or reduction of the 10% general tariff on all imports into the U.S. will not qualify. 

Any action officially enacted within the market’s time frame will qualify, regardless of when the change goes into effect.

This market’s primary resolution source will be official information from the Trump administration; however, a consensus of credible information from major news outlets or government statements will also be used.","[""Yes"", ""No""]",2025-06-30T12:00:00Z,99122.12,1,Yes,"[1.0, 0.0]",will-trump-reduce-majority-of-tariffs-before-july
595362,xAI IPO in 2025?,"This market will resolve to ""Yes"" if the listed company completes an Initial Public Offering (IPO) by December 31, 2025, 11:59 PM ET, as confirmed by official company announcements or credible news sources. The IPO refers to the first sale of stock by the listed company to the public on any recognized stock exchange.

If the listed company merges with another entity, is acquired, or ceases to exist before the market resolves, the market will also resolve to ""No"".

This market will resolve early if the listed company completes an IPO by December 31, 2025, 11:59 PM ET.

The resolution source for this market is a consensus of credible reporting.","[""Yes"", ""No""]",2025-12-31T00:00:00Z,99121.76,0,No,"[0.0, 1.0]",xai-ipo-in-2025
